BTC,Bitcoin
DPET,My DeFi Pet
THN,Throne
LIME,iMe Lab
MOVEZ,MOVEZ
ISIKC,Isiklar Coin
MEME,Memetic / PepeCoin
SPARTA,Spartan Protocol
HOTCROSS,Hot Cross
REVO,Revomon
ONSTON,ONSTON
TOC,TouchCon
AOG,AgeOfGods
DOGGY,DOGGY
UBQ,Ubiq
ITGR,Integral
EDEN,Eden
TX,TransferCoin
WGR,Wagerr
TKING,Tiger King Coin
TUP,TenUp
TRADE,Polytrade
BIRD,Bird.Money
FNDZ,FNDZ
FIN,DeFiner
42,42-coin
BTA,Bata
LUFC,Leeds United Fan Token
DON,Don-key
BHC,Billion Happiness
RPG,Rangers Protocol
MTC,DOC.COM
XAUR,Xaurum
ARMOR,ARMOR
CVT,CyberVein
C20,CRYPTO20
ADAPAD,ADAPad
ALY,ALLY
SCCP,S.C. Corinthians Fan Token
INT,INT
ZUSD,ZUSD
LAYER,UniLayer
BDP,Big Data Protocol
KTN,Kattana
PUT,PUTinCoin
TYC,Tycoon
FEVR,RealFevr
CMERGE,CoinMerge (ERC-20)
ROCO,ROCO FINANCE
EUNO,EUNO
HOT,Hydro Protocol
DTX,Databroker
MOBIC,Mobility Coin
TCC,The ChampCoin
ARDX,ArdCoin
KAT,Kambria
SMARTCREDIT,SmartCredit Token
LBA,Cred
CONV,Convergence
PLR,Pillar
RYOSHI,Ryoshi Token
FARA,FaraLand
SLRS,Solrise Finance
CRON,Cryptocean
VIN,VINchain
CHICKS,SolChicks Token
IOI,IOI Token
CBC,CBC.network
OCTO,OctoFi
HOD,HoDooi.com
BTX,BitCore
KT,Kuai Token
FO,FIBOS
ICNQ,Iconic Token
PAWTH,Pawthereum
EPK,EpiK Protocol
IMT,Moneytoken
MRX,Metrix Coin
ZMN,ZMINE
MPH,88mph
VAB,Vabble
SYNC,SYNC Network
LIFE,Life Crypto
STAK,Jigstack
VIA,Viacoin
BRZE,Breezecoin
NABOX,Nabox
CLOAK,CloakCoin
IDLE,Idle
WOOF,WOOF
RUFF,Ruff
CPC,CPChain
DEXA,DEXA COIN
PACOCA,Pacoca
CS,Credits
UNISTAKE,Unistake
VIDY,VIDY
JULD,JulSwap
SHI,Shirtum
YOP,Yield Optimization Platform & Protocol
DAX,DAEX
TRUE,TrueChain
NLG,Gulden
STARSHIP,STARSHIP
XCASH,X-CASH
PLAY,HEROcoin
PKR,Polker
XRUNE,Thorstarter
STRP,Strips Finance
OMNI,Omni
LIGHT,Lightning
MASS,Massnet
IBFK,İstanbul Başakşehir Fan Token
GHOST,GHOSTPRISM
LBTC,Lightning Bitcoin
GLEEC,Gleec
SLICE,Tranche Finance
FCON,SpaceFalcon
EFX,Effect Network
DNA,Metaverse Dualchain Network Architecture
AMLT,AMLT
MAN,Matrix AI Network
DRM,DoDreamChain
MASQ,MASQ
PEPS,PEPS Coin
GLC,Goldcoin
CMERGE,CoinMerge (BEP-20)
BBS,BBS Network
GIO,Graviocoin
TXA,Project TXA
GZONE,GameZone
GCOIN,Galaxy Fight Club
KCCPAD,KCCPAD
DINU,Dogey-Inu
MAX,MAX Exchange Token
BCA,Bitcoin Atom
USF,Unslashed Finance
TMTG,The Midas Touch Gold
DCN,Dentacoin
ITC,IoT Chain
GXT,Gem Exchange and Trading
HPB,High Performance Blockchain
TERC,TronEuropeRewardCoin
OLY,Olyverse
BIS,Bismuth
BMI,Bridge Mutual
RPG,Revolve Games
LET,LinkEye
EQZ,Equalizer
WNT,Wicrypt
LOWB,Loser Coin
DAPP,LiquidApps
TAD,Tadpole Finance
GMPD,GamesPad
GMB,GAMB
YUMMY,YUMMY
VEX,Vexanium
UAXIE,Unicly Mystic Axies Collection
BOTTO,Botto
FEAR,Fear
CCX,Conceal
NIF,Unifty
KLO,Kalao
WHITE,Whiteheart
MDA,Moeda Loyalty Points
EVRY,EVRYNET
HAND,ShowHand
DESU,Dexsport
STRONG,Strong
CAT,Cat Token
OWC,Oduwacoin
DUCK,Duck DAO (DLP Duck Token)
INXT,Internxt
MIST,Mist
SILVA,Silva Token
FTC,Feathercoin
HYVE,Hyve
CV,carVertical
EFC,Everton Fan Token
HTML,HTMLCOIN
XPC,eXPerience Chain
CTI,ClinTex CTi
BITB,Bean Cash
ARCONA,Arcona
DIME,Dimecoin
SKILL,CryptoBlades
TCP,The Crypto Prophecies
HZN,Horizon Protocol
HVN,Hiveterminal Token
NEXT,ShopNEXT
XBY,XTRABYTES
BLANK,BlockWallet
YOU,YOU COIN
GTH,Gather
BANKER,BankerDoge
BOLLY,BollyCoin
CYC,Cyclone Protocol
FAIR,FairGame
AVL,Aston Villa Fan Token
FINE,Refinable
LOCG,LOCGame
PXC,Phoenixcoin
UMB,Umbrella Network
CHESS,ChessCoin
YBO,Young Boys Fan Token
AXPR,Moola
FRKT,FRAKT Token
CND,Cindicator
VPP,Virtue Poker
COMBO,Furucombo
HAWK,Hawksight
ELMON,Elemon
EFL,e-Gulden
KGO,KIWIGO
XHI,HiCoin
FOTA,FOTA - Fight Of The Ages
MIT,Galaxy Blitz
GVT,Genesis Vision
SKU,Sakura
GRLC,Garlicoin
UDO,Unido EP
REDPANDA,Redpanda Earth
BONDLY,Forj(Bondly)
CTCN,CONTRACOIN
AIT,AICHAIN
NYC,NewYorkCoin
EMC,Emercoin
YEC,Ycash
XTAG,xHashtag DAO
IGG,IG Gold
GALO,Clube Atlético Mineiro Fan Token
SPUME,Spume Protocol
SWG,Swirge
PLF,PlayFuel
GSTS,Gunstar Metaverse
SHOPX,SHOPX
TRADE,Unitrade
ESD,Empty Set Dollar
BANK,Float Protocol (Bank)
CSM,Crust Shadow
PMA,PumaPay
HMQ,Humaniq
LAUNCH,SuperLauncher
BIST,Bistroo
KICK,KickToken
DOUGH,PieDAO DOUGH v2
SNY,Synthetify
SMT,Swarm Markets
HGET,Hedget
BUY,Burency
VIG,VIG
AM,Aston Martin Cognizant Fan Token
ZAP,Zap
ZEFU,Zenfuse
HGOLD,HollyGold
RHYTHM,Rhythm
TYPE,Typerium
STPL,Stream Protocol
OCN,Odyssey
SOLX,Soldex
RAVEN,Raven Protocol
PVU,Plant Vs Undead
KEX,Kira Network
XBC,Bitcoin Plus
HNST,Honest
DGX,Digix Gold Token
GFI,Gravity Finance
CRWNY,Crowny
TXL,Autobahn Network
ANW,Anchor Neural World
FINA,Defina Finance
AGA,AGA Token
BLAST,SafeBlast
SPORE,Spore
BLK,BlackCoin
CFi,CyberFi Token
OPIUM,Opium
PERI,PERI Finance
KINGSHIB,King Shiba
VIBE,VIBE
SPFC,Sao Paulo FC Fan Token
ZDR,Zloadr
CRBN,Carbon
EXRN,EXRNchain
BGL,Bitgesell
SONO,SonoCoin
ETHPAD,ETHPad
VNLA,Vanilla Network
BCUBE,B-cube.ai
ARES,Ares Protocol
GLQ,Graphlinq Protocol
PBX,Paribus
ACK,AcknoLedger
AMON,AmonD
WSG,Wall Street Games
TIPS,FedoraCoin
HAKKA,Hakka.Finance
VDL,Vidulum
WATCH,yieldwatch
XIO,Blockzero Labs
SUMO,Sumokoin
HUSL,The HUSL
THC,HempCoin
DAV,DAV Coin
SAUBER,Alfa Romeo Racing ORLEN Fan Token
GSC,Global Social Chain
XAMP,Antiample
SCC,SiaCashCoin
FIU,beFITTER
RVC,Ravencoin Classic
HIT,HitChain
QRK,Quark
SMART,SmartCash
OPEN,Open Platform
CORN,Cornichon
BXC,BonusCloud
KABY,Kaby Arena
URQA,UREEQA
BHD,BitcoinHD
LINKA,LINKA
KAMPAY,KamPay
GRG,RigoBlock
SHARD,Shard
XSR,Xensor
X8X,X8X Token
FYD,FYDcoin
POT,PotCoin
TELOS,Teloscoin
ASTRO,AstroSwap
YOYOW,YOYOW
SETH,Sether
LANA,LanaCoin
MTN,Medicalchain
GTC,Game.com
ATL,ATLANT
STND,Standard Protocol
STA,STATERA
OIN,OIN Finance
OCE,OceanEx Token
XNL,Chronicle
QCH,QChi
XPN,PANTHEON X
CHAT,ChatCoin
PPAY,Plasma Finance
GOF,Golff
SAM,Samsunspor Fan Token
LXT,Litex
CRW,Crown
RBLX,Rublix
SNET,Snetwork
CLH,ClearDAO
ZOON,CryptoZoon
RYO,Ryo Currency
UMASK,Unicly Hashmasks Collection
ADM,ADAMANT Messenger
FAM,Famcentral
APIX,APIX
ESS,Essentia
AZ,Azbit
XLA,Scala
WAG,WagyuSwap
IETH,iEthereum
PETS,MicroPets
NAX,NextDAO
TERA,TERA
BBANK,blockbank
LEVL,Levolution
TRL,Triall
XMX,XMax
GLS,Golos Blockchain
STV,Sint-Truidense Voetbalvereniging Fan Token
IF,Impossible Finance
ASAP,Chainswap
PXL,PIXEL
FYP,FlypMe
D,Denarius
NAFT,Nafter
CUT,CUTcoin
$ANRX,AnRKey X
BITS,Bitswift
RHT,Reward Hunters Token
STEP,STEP
1MT,1Million Token
1-UP,1-UP Platform
WELT,Fabwelt
XPD,PetroDollar
PFL,Professional Fighters League Fan Token
LANC,Lanceria
SWM,Swarm
S4F,S4FE
DNXC,DinoX
VNXLU,VNX
DOSE,DOSE
UIP,UnlimitedIP
MRS,Metars Genesis
LEDU,Education Ecosystem
GDAO,Governor DAO
FTX,FintruX Network
NCDT,Nuco.cloud
XCUR,Curate
BITG,Bitcoin Green
NCash,Nitro Network
RUN,RUN TOGETHER
PHNX,PhoenixDAO
XCV,XCarnival
KCASH,Kcash
RAZE,Raze Network
LBP,Launchblock.com
DWEB,DecentraWeb
CANDY,TripCandy
HUSH,Hush
FSW,Falconswap
MXX,Multiplier
JRT,Jarvis Network
PROPS,Props Token
IPX,Tachyon Protocol
COR,Coreto
XMY,Myriad
PPP,PayPie
MIN,Minswap
MARSH,UnMarshal
PWAR,PolkaWar
APY,APY.Finance
BRKL,Brokoli Network
ASKO,ASKO
DMG,DMM: Governance
HELMET,Helmet.insure
TOK,Tokenplace
XLT,Nexalt
XTP,Tap
NBOT,Naka Bodhi Token
CHEEMS,Cheems
IXC,Ixcoin
CORA,Corra.Finance
PRT,Portion
APL,Apollon Limassol
PAR,Parachute
WOA,Wrapped Origin Axie
AG8,AtromG8
MCM,Mochimo
UFR,Upfiring
BLKC,BlackHat
LZ,LaunchZone
FNT,Falcon Project
XDN,DigitalNote
DHV,DeHive
STM,Streamity
AME,AME Chain
DDOS,disBalancer
UTU,UTU Protocol
BASE,Base Protocol
UMX,UniMex Network
NAVI,Natus Vincere Fan Token
USDS,Stably USD
RAINBOW,Rainbow Token
CANN,CannabisCoin
1X2,1X2 COIN
SFX,Safex Cash
BZE,BZEdge
BRD,Bread
PST,Primas
ZORA,Zoracles
MDS,MediShares
SPO,Spores Network
SKM,Skrumble Network
KTON,Darwinia Commitment Token
IBP,Innovation Blockchain Payment
MND,Mind Music
RNT,OneRoot Network
EZ,EasyFi
DAPS,DAPS Coin
YFL,YF Link
PCNT,Playcent
DTA,DATA
METAX,MetaverseX
UCA,UCA Coin
LDOGE,LiteDoge
SWT,Swarm City
PLSPAD,PulsePad
APYS,APYSwap
AIRT,AirNFTs
DAC,Davinci Coin
BTB,BitBall
8PAY,8PAY
GEN,DAOstack
CSP,Caspian
DEV,Dev Protocol
BOB,Bob's Repair
PAINT,MurAll
DEPAY,DePay
BOX,ContentBox
PASC,Pascal
AITRA,Aitra
COOK,Cook Finance
PHI,PHI Token
FCL,Fractal
GEO,GeoDB
WNDR,Wonderman Nation
BPS,BitcoinPoS
vBCH,Venus BCH
OMC,omchain
CNN,Content Neutrality Network
ETHYS,Ethereum Stake
CRP,CropperFinance
X42,x42 Protocol
EDN,Eden
MAT,My Master War
CBM,CryptoBonusMiles
SDT,Stake DAO
DRF,DRIFE
TCH,TigerCash
OST,OST
CNTR,Centaur
FXF,Finxflo
HBX,HashBX
WINGS,Wings
NIOX,Autonio
ATP,Atlas Protocol
ELEC,Electrify.Asia
CAPP,Cappasity
CAI,Club Atletico Independiente
ALL,Alliance Fan Token
SNOW,SnowSwap
TH,Team Heretics Fan Token
LKR,Lokr
IRD,Iridium
BXY,Beaxy
PPBLZ,Pepemon Pepeballs
DONU,Donu
XPNET,XP NETWORK
SAKE,SakeToken
RET,RealTract
GARD,Hashgard
DOGEC,DogeCash
CHX,WeOwn
SHIBX,SHIBAVAX
UBXS,UBXS Token
PTF,PowerTrade Fuel
TONS,Thisoption
DOWS,Shadows
AMN,Amon
DDD,Scry.info
TRC,Terracoin
EBST,eBoost
UDOO,Hyprr
LUC,Lucretius
SIN,SINOVATE
WPR,WePower
SNB,SynchroBitcoin
FRC,Freicoin
ONX,ownix
WOW,WOWswap
ASPO,ASPO World
DZG,Dinamo Zagreb Fan Token
APPC,AppCoins
FLP,FLIP
TRAVA,TRAVA.FINANCE
CURE,Curecoin
WTN,Waletoken
BHO,BHO Network
UUU,U Network
RXS,Rune Shards
MPAY,MenaPay
VSO,Verso
YETIC,YetiCoin
2CRZ,2crazyNFT
PHR,Phore
FOUR,4THPILLAR TECHNOLOGIES
TRTL,TurtleCoin
DIT,Digital Insurance Token
SPD,SPINDLE
NANJ,NANJCOIN
KRB,Karbo
DVP,Decentralized Vulnerability Platform
MONK,MONK
ADB,adbank
KANGAL,Kangal
ORB,Orbitcoin
SPWN,Bitspawn
KTLYO,Katalyo
BLUE,Blue Protocol
POLIS,Polis
EVED,Evedo
PINK,Pinkcoin
BEER,Beer Money
HTZ,Hertz Network
RUNE,Rune
MVP,Merculet
NINO,Ninneko
BZNT,Bezant
SKB,Sakura Bloom
PEG,PegNet
VGW,VegaWallet Token
SCR,Scorum Coins
HYDRO,Hydro
UCH,Universidad de Chile Fan Token
BLINK,BLink
IDEA,Ideaology
ORARE,OneRare
RATING,DPRating
WGP,W Green Pay
CUMSTAR,CumStar
A,Alpha Token
SIGN,Signature Chain
NRV,Nerve Finance
POLI,Polinate
CRX,CryptEx
DRC,Digital Reserve Currency
WAB,WABnetwork
SUB,Substratum
HYC,HYCON
BTO,Bottos
ORION,Orion Money
AOK,AOK
AYA,Aryacoin
ALA,Alanyaspor Fan Token
CNB,Coinsbit Token
DPY,Delphy
CLAM,OtterClam Finance
APN,Apron Network
ZUM,ZUM TOKEN
TIDAL,Tidal Finance
MANNA,Manna
CRE8,Creaticles
STAR,Starbase
TRIO,Tripio
KART,Dragon Kart
VISION,VisionGame
RED,RED
CLR,Color Platform
BCPT,Blockmason Credit Protocol
HTDF,Orient Walt
LML,Link Machine Learning
EOSDAC,eosDAC
FUEL,Etherparty
OCT,OracleChain
SMLY,SmileyCoin
BNU,ByteNext
FEX,FidexToken
CPO,Cryptopolis
SINS,SafeInsure
WSPP,Wolf Safe Poor People
BBP,BiblePay
WISH,MyWish
LEG,Legia Warsaw Fan Token
AAC,Double-A Chain
EVX,Everex
BATH,Battle Hero
GCC,Global Cryptocurrency
MNC,Moneynet
FORM,Formation Fi
BAC,Basis Cash
DMT,DMarket
ETNA,ETNA Network
PXG,PlayGame
NYZO,Nyzo
SWACE,Swace
eYe,MEDIA EYE NFT Portal
XIV,Planet Inverse
REM,Remme
OK,OKCash
XRC,xRhodium
ACCEL,ACCEL
PAK,Pakcoin
EQL,Equal
KNIGHT,Forest Knight
ONG,SoMee.Social [OLD]
MOTO,Motocoin
ATMOS,Atmos
HEC,Heroes Chained
COFI,CoinFi
N1,NFTify
ROOM,OptionRoom
AIRI,aiRight
LEAD,Lead Wallet
DOP,Drops Ownership Power
DINO,DinoSwap
LFW,Legend of Fantasy War
QUIN,QUINADS
ZCL,ZClassic
SET,Save Environment Token
XCT,Citadel.one
WG0,Wrapped Gen-0 CryptoKitties
XMV,MoneroV 
TRTT,Trittium
INFI,Insured Finance
NIX,NIX
FDZ,Friendz
SYP,Sypool
TUBE,BitTube
RIO,Realio Network
PRCY,PRivaCY Coin
RENA,Warena
AC,ACoconut
FACE,Faceter
INK,Ink
RFI,reflect.finance
BUZZ,BUZZCoin
ADD,Add.xyz
COT,CoTrader
COGI,9D NFT
WFX,Webflix Token
MBC,MicroBitcoin
TIP,SugarBounce
INN,Innova
ADABOY,ADA BOY
XLAB,XcelToken Plus
ZENI,Zennies
BCUG,Blockchain Cuties Universe Governance
PAD,NearPad
TIK,ChronoBase
ZNT,Zenswap Network Token
YUSRA,YUSRA
RENDOGE,renDOGE
DYT,DoYourTip
ELAND,Etherland
ADC,AudioCoin
IHT,IHT Real Estate Protocol
SSTX,Silver Stonks
OGO,Origo
L2,Leverj Gluon
SHIP,ShipChain
CNTM,Connectome
BANCA,Banca
TOL,Tolar
KEYFI,KeyFi
UBEX,Ubex
WTF,Waterfall DeFi
FTI,FansTime
NTK,Neurotoken
GMAT,GoWithMi
BOMB,BOMB
DINGO,DINGO TOKEN
BSTY,GlobalBoost-Y
TRST,WeTrust
LEPA,Lepasa
MAKI,MakiSwap
PASS,Blockpass
OSWAP,OpenSwap
WCK,Wrapped Basic CryptoKitties
MTLX,Mettalex
NDX,Indexed Finance
SOUL,CryptoSoul
PIN,Public Index Network
1EARTH,EarthFund
BRY,Berry Data
ALN,Aluna.Social
ACM,Actinium
NNI,NeoNomad
ROYA,Royale Finance
EXP,Expanse
PIRATE,PirateCash
INEX,Inex Project
ROCKI,ROCKI
IXT,IXT
DRT,DomRaider
POSW,PoSW Coin
UGAS,UGAS
ZPT,Zeepin
QBT,Qbao
JAR,Jarvis+
DONUT,Donut
PIPT,Power Index Pool Token
GSAIL,SolanaSail Governance Token
ETHY,Ethereum Yield
GLINT,BeamSwap
BNTY,Bounty0x
GS,Genesis Shards
2KEY,2key.network
VAULT,VAULT
OLXA,OLXA
HTN,Heart Number
BITS,Bitstar
TN,TurtleNetwork
YEE,YEE
PLA,Plair
NETKO,Netko
TOTM,TotemFi
ETG,Ethereum Gold
DAM,Datamine
DYNA,Dynamix
CREDIT,CREDIT
VLXPAD,VelasPad
SNOB,Snowball
SHAKE,Spaceswap SHAKE
SUB,Subme
CTT,CryptoTycoon
IND,Indorse Token
KFX,KnoxFS
STX,Stox
TCORE,Tornado
PWR,PWR Coin
MILK2,Spaceswap MILK2
GENESIS,Genesis Worlds
L3P,Lepricon
CLS,Coldstack
CVR,CoverCompared
NRP,Neural Protocol
WQT,WorkQuest Token
ENG,Enigma
CERES,Ceres
BIRD,Birdchain
NAME,PolkaDomain
VEIL,Veil
DRC,Dracula Token
PHT,Lightstreams
SHARE,Seigniorage Shares
PGN,Pigeoncoin
MICRO,Micromines
BALPHA,bAlpha
JADE,Jade Currency
CTL,Citadel
DVD,DAOventures
BID,DeFi Bids
NOV,Novara Calcio Fan Token
VIT,Team Vitality Fan Token
COVA,COVA
BXX,Baanx
MOTA,MotaCoin
MYRA,Mytheria
DEB,Debitum
ETHA,ETHA Lend
NBC,Niobium Coin
YIELD,Yield Protocol
SWING,Swing
XCN,Cryptonite
GOLD,Golden Goose
CDL,CoinDeal Token
CNS,Centric Swap
DOPE,DopeCoin
OKS,Oikos
MODX,MODEL-X-coin
STEP,Step Finance
DOS,DOS Network
PVT,Pivot Token
BCV,BitCapitalVendor
HAVY,Havy
KOBO,Kobocoin
FNB,FNB Protocol
CORGIB,The Corgi of PolkaBridge
COLL,Collateral Pay
XBP,BlitzPick
ARGON,Argon
YSEC,Yearn Secure
EBA,Elpis Battle
CYMT,CyberMusic
MOMA,Mochi Market
FXT,FuzeX
DOKI,Doki Doki Finance
GEM,Gems 
QUAI,QUAI DAO
BC,Bitcoin Confidential
NIFT,Niftify
NBX,Netbox Coin
BYN,Beyondfi
RINGX,RING X PLATFORM
STBU,Stobox Token
EOST,EOS TRUST
DOM,Ancient Kingdom
KURT,Kurrent
TAP,Tapx
NUX,Peanut
FLIXX,Flixxo
NOR,Noir
MNTP,GoldMint
TROLL,Trollcoin
LMY,LunchMoney
GRFT,Graft
ZNZ,ZENZO
ZSC,Zeusshield
CTRT,Cryptrust
AZUKI,Azuki
LDFI,Lendefi
HSC,HashCoin
PYRO,PYRO Network
BLU,BlueCoin
IFT,InvestFeed
ETGP,Ethereum Gold Project
MX,MarsX
KDG,Kingdom Game 4.0
BTR,Bitether
TSX,TradeStars
IPL,VouchForMe
MAX,Maxcoin
NFXC,NFX Coin
GEAR,Bitgear
EGEM,EtherGem
SIG,xSigma
ZER,Zero
GRO,Growth DeFi
NSURE,Nsure.Network
MES,MesChain
FIC,Filecash
VEKTOR,VEKTOR
TAG,TagCoin
AUC,Auctus
IOEN,Internet of Energy Network
AMA,AMATEN
2GIVE,2GIVE
SNN,SeChain
RPZX,Rapidz
RAGE,Rage Fan
XWP,Swap
BTZC,BeatzCoin
HTD,HeroesTD
JET,Jetcoin
DMST,DMScript
TSL,Energo
YF-DAI,YFDAI.FINANCE
MSR,Masari
RBIES,Rubies
VOX,Vox.Finance
ORAO,ORAO Network
HEAT,HEAT
XAS,Asch
VIPS,Vipstar Coin
AUX,Auxilium
ARCO,AquariusCoin
TNC,Trinity Network Credit
PTD,Peseta Digital
ROUSH,Roush Fenway Racing Fan Token
DFSG,DFSocial Gaming
ESH,Switch
XNV,Nerva
VISR,Visor.Finance
FREED,Freedomcoin
PEOS,pEOS
KNDC,KanadeCoin
UFARM,UniFarm
XDOGE,ClassicDoge
KUV,Kuverit
TOTO,Tourist Token
FONT,Font
ARQ,Arqma
FS,FantomStarter
PGO,PengolinCoin
VDR,Vodra
PKT,Playkey
DGC,Digitalcoin
EKT,EDUCare
CSPN,Crypto Sports Network
RGP,Rigel Protocol
CREO,Creo Engine
NFY,Non-Fungible Yearn
GPYX,GoldenPyrex
RISE,Rise
SSP,Smartshare
SAMU,Samusky
LEV,Levante U.D. Fan Token
FOR,Fortuna Sittard Fan Token
PRARE,POLKARARE
NTRN,Neutron
MTX,Matryx
KIMCHI,KIMCHI.finance
BERRY,Rentberry
SENC,Sentinel Chain
COB,Cobinhood
DVC,DragonVein
ARGO,ArGo
RBT,Robust Token
POE,Po.et
WARP,Warp Finance
CJ,Cryptojacks
SKYRIM,Skyrim Finance
ION,ION
PKG,PKG Token
N8V,NativeCoin
BUNI,Bunicorn
LTHN,Lethean
YVS,YVS.Finance
DDK,DDKoin
DLT,Agrello
FOC,TheForce Trade
MAS,MidasProtocol
SCL,Sociall
ZEBI,Zebi Token
BDP,BidiPass
GBX,GoByte
MNC,Maincoin
MMO,MMOCoin
PNT,Penta
SHDW,Shadow Token
SHIELD,Shield Protocol
GUM,Gourmet Galaxy
EVY,EveryCoin 
NAAL,Ethernaal
XGT,Xion Finance
LAND,Landbox
USDX,USDX [Lighthouse]
MOJO,MojoCoin
AXE,Axe
ENT,Eternity
XSH,SHIELD
AID,AidCoin
AXIS,Axis DeFi
CUR,Curio
GRIMM,Grimm
IG,IGToken
TANGO,keyTango
aWSB,aWSB
ELAMA,Elamachain
PIPL,PiplCoin
MIB,MIB Coin
INX,Insight Protocol
RITO,Ritocoin
CATT,Catex Token
CRACE,Coinracer
SAO,Sator
PLAT,BitGuild PLAT
LUX,LUXCoin
DATP,Decentralized Asset Trading Platform
CLX,Celeum
SMTY,Smoothy
BECN,Beacon
EGG,Goose Finance
PHT,Phoneum
BREW,CafeSwap Token
AMM,MicroMoney
SHOE,ShoeFy
FLOT,Fire Lotto
LITHO,Lithosphere
HEROEGG,HeroFi
DOGES,Dogeswap
VIKKY,VikkyToken
RNBW,HaloDAO
SKIN,SkinCoin
TTN,Titan Coin
TZC,TrezarCoin
yTSLA,yTSLA Finance
TYPH,Typhoon Network
ATB,ATBCoin
LIT,Lition
ART,Maecenas
UPX,uPlexa
SACT,srnArt Gallery
FTXT,FUTURAX
LHT,LHT
WCO,Winco
ROCK2,ICE ROCK MINING
SVX,Savix
UBN,Ubricoin
TAN,Taklimakan Network
LFG,Gamerse
CHI,Chi Gastoken
SHND,StrongHands
DCNTR,Decentrahub Coin
YOC,Yocoin
INSN,InsaneCoin
PHX,Phoenix Token
SCONEX,Sportcash One
IQ,IQ.cash
EXCL,ExclusiveCoin
BOLI,Bolivarcoin
2LC,2local
BBK,Bitblocks
CORX,CorionX
SNRG,Synergy
TBX,Tokenbox
EVIL,Evil Coin
PRX,ProxyNode
ROAD,ROAD
ITL,Italian Lira
ZET,Zetacoin
ZCR,ZCore
TCS,Timechain Swap Token
PARETO,PARETO Rewards
SFUEL,SparkPoint Fuel
MEC,Megacoin
MCC,MultiCoinCasino
GFX,GamyFi Platform
NASH,NeoWorld Cash
BUNNY,Pancake Bunny
CRM,Cream
BTW,BitWhite
ICR,InterCrone
AFEN,AFEN Blockchain
MOWA,Moniwar
ISA,Islander
SPD,Stipend
ELY,Elysian
ADI,Aditus
ZUKI,Zuki Moba
CBIX,Cubiex
DTRC,Datarius Credit
WCC,WinCash
SHMN,StrongHands Masternode
DAY,Chronologic
RASKO,rASKO
YTN,YENTEN
CHEESE,Cheesecoin
ROAD,Yellow Road
PYM,Playermon
BBS,BBSCoin
NVC,Novacoin
PAYB,Paybswap
EKO,EchoLink
RBT,Rimbit
OPAL,Opal
EVC,EventChain
WSPP,Wolf Safe Poor People (Polygon)
XBI,Bitcoin Incognito
LMT,Lympo Market Token
BEET,Beetlecoin
MST,MustangCoin
ASAFE,AllSafe
QRT,Qrkita Token
PLURA,PluraCoin
1UP,Uptrennd
KWT,Kawaii Islands
UP,UpToken
ERO,Eroscoin
MEL,MELX
STEEP,SteepCoin
XDNA,extraDNA
BOUTS,BoutsPro
FBN,Fivebalance
DBET,DecentBet
PRIX,Privatix
NTR,Netrum
LUN,Lunyr
KOI,Koi Network
KWS,Knight War - The Holy Trio
SCHO,Scholarship Coin
XPA,XPA
ARAW,ARAW
ENTS,EUNOMIA
UNIFY,Unify
AIX,Aigang
COSM,Cosmo Coin
TDP,TrueDeck
NSD,Nasdacoin
DEM,Deutsche eMark
APC,Alpha Coin
INFS,Infinity Esaham
TNS,Transcodium
VIVID,Vivid Coin
HERON,Heron Asia
ALP,CoinAlpha
NUTS,Squirrel Finance
GCN,GCN Coin
ISLE,Island Coin
SPK,SparksPay
BURN,Blockburn
AKA,Akroma
BNF,BonFi
VAL,SORA Validator Token
LYRA,Scrypta
CHART,ChartEx
SXUT,Spectre.ai Utility Token
1MIL,1MillionNFTs
GLT,GlobalToken
ANC,Anoncoin
BIT,BitRewards
ELTCOIN,ELTCOIN
WRC,Worldcore
BMH,BlockMesh
ECO,Ormeus Ecosystem
ACA,ACA Token
MORE,More Coin
CCN,CustomContractNetwork
IC,Ignition
BLOC,BLOC.MONEY
BEM,BEMIL Coin
CTT,Castweet
MBN,Membrana
PUPPY,Shar Pei
ALPHR,Alphr finance
VIDZ,PureVidz
HERO,Step Hero
GB,GoldBlocks
UUNICLY,Unicly Genesis Collection
MYB,MyBit
ZPR,ZPER
XRA,Ratecoin
XPTX,PlatinumBAR
SMG,Smaugs NFT
YAXIS,yAxis
TCAT,The Currency Analytics
BDS,Big Digital Shares
NEVA,NevaCoin
BITC,BitCash
EUC,Eurocoin
UNIT,Universal Currency
DGTX,Digitex
BXC,Bitcoin Classic
KFT,Knit Finance
AREPA,Arepacoin
KOMBAT,Crypto Kombat
KNT,Knekted
ONX,Onix
ICOB,ICOBID
GCR,Global Currency Reserve
BSD,BitSend
ARCT,ArbitrageCT
DDL,DeFi Degen Land
FNX,FinNexus
GCC,GuccioneCoin
MAY,Theresa May Coin
ADZ,Adzcoin
BELA,Bela
ZUM,ZumCoin
EXE,8X8 PROTOCOL
VOTE,Agora
KSEED,Kush Finance
LUS,Luna Rush
DEP,Depth Token
XPY,PayCoin
OPT,Opus
POST,PostCoin
XBTC21,Bitcoin 21
WON,WeBlock
DSR,Desire
ORMEUS,Ormeus Coin
START,Startcoin
SFCP,SF Capital
FUZZ,FuzzBalls
BLTG,Block-Logic
HOR,Horde
REW,Rewardiqa
ESCE,Escroco Emerald
DCTO,Decentralized Crypto Token
ETHPLO,ETHplode
FRST,FirstCoin
CCO,Ccore
